Experiments,BL_OD<--AC_OD,BL_OD<--BA_OD,BL_OD<--BC_OD,BL_OD<--BL_OD,BL_OD<--BT_OD,BL_OD<--BV_OD,BL_OD<--CC_OD,BL_OD<--DF_OD,BL_OD<--delarc_OD,BL_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
BV_pH7_0,-0.12496535877494706,0.07739159466131873,-0.021952038418663583,-0.20112692103356777,0.05446413912769893,0.010571745306901309,-0.04203580528619173,0.0030817288816299103,0.04884001958345913,0.06006681373099918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761566893788473
BV_pH7_1,-0.10276814540807644,0.09844926866014367,-0.021044874944440694,-0.21374992733335368,0.0374458728366248,0.011736389609134711,-0.04122831529411284,0.009261058196830362,0.032843706416695026,0.0533908849225744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226683949395216
BV_pH7_2,-0.11480263389889962,0.10863900212732994,-0.013055380746803206,-0.23239920149111873,0.043059505881012775,0.011719443244130706,-0.054037271167516054,0.018668551746269926,0.041073216945742785,0.05547068473032634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811025384560845
BV_pH8_0,-0.09516940145712832,0.07187538753628084,-0.017412345481469582,-0.2218141453049105,0.04668058948591352,0.011944382329997805,-0.03788212578257789,0.005718402765367342,0.04480081603983822,0.05559435820126016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161936979692529
BV_pH8_1,-0.10029641132842264,0.07233060423365754,-0.01725216987178378,-0.18862755913530352,0.03886594289184912,0.012442023517644922,-0.03952935232294966,0.02157989401289302,0.04122915102411871,0.023593794731018337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6417698578516113
BV_pH8_2,-0.10575518659396989,0.09410987634778668,-0.01854847988478192,-0.2010071591522706,0.0406269946232762,0.011805084856308027,-0.04087188573392189,0.0045813414235801805,0.05204405414102518,0.027351277822871573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440713470669853
BV_pH9_0,-0.10388459670195437,0.07082800915545741,-0.015272061116993424,-0.14454509971582372,0.030324708401508964,0.008997417685130365,-0.03935764913730648,0.004712824278875537,0.038172033602047864,0.014360339060101817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292859280132171
BV_pH9_1,-0.09969714620069638,0.09344304421228236,-0.009732776738541284,-0.17475436571499575,0.04443016108125448,0.00875668798451838,-0.04185396378212001,-0.008923582768310673,0.04352260743875218,0.009145252023540112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412574926289346
BV_pH9_2,-0.10760922628657325,0.08747087874409297,-0.01088580082575588,-0.1771222469737024,0.03654900426328507,0.008851485961805216,-0.0446752252097687,0.007821977620377488,0.04211069545182195,0.021824374744749582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747526246417331
CC_pH4_0,-0.0520313046394807,0.03995549941111518,-0.0006213596714255605,-0.07928723033679566,0.016126454800934248,-0.019565133912407835,0.010103531402090318,-0.012704387842880001,0.02338786514961849,-0.06102801682832449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032572508755295392
CC_pH4_1,-0.030733085037411567,0.0400657960233967,-0.005553293756978668,-0.09037034452528411,0.014191923462583323,-0.020428036369545308,0.008185237769199452,-0.0026613257303024123,0.022819505125365177,-0.07118045942857862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004437627208196163
CC_pH4_2,-0.03625027091120897,0.04202975394366228,-0.005618631308898331,-0.13446637443955173,0.020500259681645296,-0.010432078538705477,0.007569576424101125,-0.012441730019838919,0.015617960870832854,-0.022172548169594096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011803763326671925
CC_pH5_0,-0.0590101143701569,0.045796489385159116,-0.005022956020725164,-0.10726363397810769,0.023581349184817593,-0.023020665866687245,0.009876520089481188,-0.006047922196271627,0.030727746380169108,-0.04528089507523439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08114687964645667
CC_pH5_1,-0.061784032763832306,0.04460992453214915,-0.005114664511917078,-0.11022803727132471,0.02821322087522435,-0.023303382778135324,0.007998964384846067,-0.01345156160588174,0.02516726844903568,-0.027771781777720092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11230826956373989
CC_pH5_2,-0.044810610189224075,0.038017489951427855,-0.007459666320001301,-0.11935754529564925,0.02613356751268325,-0.025142728197590815,0.010513313140558159,-0.004012785668930282,0.024695393346735962,-0.034240510977561714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09911694942295314
CC_pH6_0,-0.08203483757765398,0.06089909033120975,-0.004082404491694077,-0.20823415465045556,0.03645304614516056,-0.036865975540941176,0.014857256503208823,-0.016407410247332378,0.026803300688448165,0.0729480063724939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2884225051673924
CC_pH6_1,-0.0853672465451224,0.07874175862044744,-0.00241806215201707,-0.21732354878528928,0.03525604253229888,-0.036493949809152146,0.015214447560517676,-0.012898263327534439,0.03501461870158496,0.0546101207367104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29127362738877827
CC_pH6_2,-0.07370258382157141,0.08867489558685085,-0.012232975130090888,-0.23622555531520886,0.03303553664611409,-0.04367860652992259,0.01574315362002538,-0.015158282247088529,0.030817286345459844,0.07706304837787605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2957269459022493
CC_pH7_0,-0.12130389775028048,0.12097216046860683,-0.017504592388868333,-0.24969421654048812,0.04250425033473774,-0.046852676943349464,0.02403643087200497,0.007368018387857343,0.04870110864548578,0.056109332420822715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5922068579302491
CC_pH7_1,-0.07538466631029936,0.07441731867663885,-0.012301359747172056,-0.22740981366080437,0.02621490114247021,-0.03607318031358654,0.02228478955185931,0.0031019138953769982,0.033812346487994416,0.05567366780996647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5480973412378645
CC_pH7_2,-0.07282964827533328,0.1047534031631506,-0.011803836243470077,-0.2378264778755281,0.03545093983695235,-0.04451257221319753,0.025613691359758377,0.012095267311872349,0.020735312107059613,0.0326598383611797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469120935714209
CC_pH8_0,-0.07057093531217265,0.07255402538115563,-0.01129311473959166,-0.17575978753521387,0.03366128681025104,-0.02625617329557629,0.01598667166155317,0.003926937191382696,0.02748788363745679,-0.0054008762668008425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455353071301549
CC_pH8_1,-0.0650692537026075,0.06450644828541123,-0.012332285797304436,-0.2069082710677353,0.029131610424703237,-0.02670538051337328,0.015806641131639477,0.008834682545098274,0.04972713813469137,0.007344587651364831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378107178569503
CC_pH8_2,-0.10366246149794241,0.10109741722355069,-0.007255503498827635,-0.17803580978804306,0.03595089464488885,-0.03848919607617932,0.01584032825801683,0.00537678118187772,0.03641380407483033,-0.002900336989728004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8442380625189879
CC_pH9_0,-0.0833862969396717,0.08459955651272576,-0.01369070673847328,-0.1598015619085534,0.03454002972327821,-0.03605791499271341,0.014283575311951012,0.0173048958218778,0.03628144096664111,-0.0297371004578536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,-0.08890139064022703,0.072757897928924,-0.008130488886457418,-0.13409627445447053,0.03730709484373422,-0.03230327809148509,0.014021658385577403,0.007190533685295479,0.027081951616817847,-0.030591787094979183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,-0.11653500563222105,0.08641099313638456,-0.008762937452968049,-0.11659462571791984,0.04047335943207145,-0.02879153360977121,0.014264858695475946,-0.001133927740966497,0.02660582427583311,-0.031601087853474465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,-0.038412741151759806,0.032290403049682136,-0.010438477694988249,-0.0955860831450833,0.02084347105463562,-0.012289179872478484,-0.015397739648090105,-0.00290021052988975,0.0214753216723709,-0.03524883783138964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,-0.05759901601416261,0.0439962106457223,-0.0074133332029147,-0.08103048472705744,0.022830304960193847,-0.02104407104704044,-0.014452592864551625,-0.0029162488375668945,0.02223595522911004,-0.0402707970984604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,-0.029735764463472626,0.04949708708521464,-0.006743637738425447,-0.0988639711677704,0.020705128378518258,-0.025782671467117643,-0.01775279109285254,-0.0018183293371744787,0.024817548129383634,-0.04998667104007759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,-0.05350057615210182,0.051436494408661264,-0.014040320091273472,-0.09455519426857,0.017461037274612033,-0.024278451637162465,-0.016032892509728024,-0.004695926117508309,0.02515040664893129,-0.022608652300727755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,-0.03381543165396737,0.04287189040009095,-0.0030583999281668154,-0.07787391612913622,0.012162216651131928,-0.02384676494109242,-0.019192813555507556,-0.003949038334514785,0.015652824061234357,-0.044614638396255346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,-0.03145394504718158,0.03473153977695366,-0.012236122125354793,-0.09219691280801984,0.018477466959182336,-0.01958826847941331,-0.013950337241606221,-0.0039670389680110905,0.022539931885574172,-0.03802038584309428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.06345386327568281,0.04614019761590855,-0.0035605381931299784,-0.0997712804000501,0.01641979564993602,-0.028618545319237142,-0.02693945514443128,-0.009460808474408543,0.012431654271305256,0.021148770141374805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.061547445782419795,0.03914507393644233,-0.010096156091793726,-0.14094606914881452,0.02084107971871677,-0.025532446355437454,-0.025267172188133652,-0.013158306735365288,0.031205500297896236,0.04969185988135312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.08408856783669605,0.066421497574319,-0.009093583438383497,-0.11887157566885914,0.023199156358352176,-0.032281606045511106,-0.024934504572302108,-0.012770201528201934,0.03430993918288985,0.02244536350683674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.11816512478677475,0.07367927020496647,-0.02218835907664312,-0.12743210315096953,0.0311850087672634,-0.0334114222439087,-0.030838160924208557,-0.00890410798561314,0.04053041942498606,0.05988050592658312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.0837268831738797,0.08418683209739948,-0.019497884643547556,-0.14391480594549486,0.021136189702007434,-0.030704190751294727,-0.02778168174883593,-0.008272841031784599,0.02021752797998488,0.05269366384281413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.08459995695146855,0.04949225929646713,-0.01666524035856128,-0.11309102391783639,0.03176823475114677,-0.028468181140639856,-0.03417770227336365,-0.008628745560088883,0.033841399280759306,0.03486488408854473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.0888997779098218,0.062383716952703595,-0.01868462367307233,-0.08842774472928241,0.021669022026269337,-0.024449783174483024,-0.036858876080292736,-0.002739178309945957,0.03064686729370252,0.009696295136666817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.06819665745832028,0.05509117909788114,-0.009772293756756444,-0.11385230403798428,0.027370064694272438,-0.027144168907290565,-0.033891962619255415,-0.0024114954001877606,0.02758810748386642,0.00955544843621876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.07553757994395237,0.06049029900246988,-0.010288474779657048,-0.11317147770370153,0.02337609021398037,-0.0291514164585944,-0.019776459686134173,-0.0015642460160281352,0.026277859637756706,0.0036813232663047033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.07761643187831278,0.06510821803432446,-0.013008655639284333,-0.11075907394168495,0.025520024333230182,-0.031009463098952954,-0.02885499256460562,-0.0022423092729371486,0.03283796786371132,0.004360633512311004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.06886167837144888,0.09580793203867,-0.012139003421787335,-0.155763243905714,0.028158284954564728,-0.027600197700540653,-0.026739312294141754,-0.002352657224173131,0.032289148206296164,0.0015366548198558682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.08269284510458619,0.07024972040692103,-0.010981167033719626,-0.12907631478920253,0.03496373363406114,-0.031036120778678556,-0.03451140984811862,-0.0024104520646126386,0.04185814405993923,0.007972629050440758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.0853512380004901,-0.05807993558518914,0.018583464698623053,0.30019821025552634,-0.04815237237990875,0.0282621012956066,0.030706867160599522,-0.008434585528448224,0.057654141260553946,-0.3994283765833825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.0654128848117493,-0.02750049293527137,0.00023514223973387837,0.1912077497063286,-0.045772641616185064,0.036374933834228185,0.04522825890058733,-5.319618296039992e-05,0.05741877993730749,-0.3152329885574949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.07142230264478079,-0.04054401951720534,0.0069436993316301775,0.27892155924245066,-0.04084374785423278,0.04078741533519781,0.05137755318058899,-0.01451817724408339,0.053721329209435224,-0.39951389343680255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.08458112466310999,-0.048724470998605975,0.003779902331450057,0.26311443526702727,-0.06620054793827558,0.0369425283210433,0.021314856339569973,-0.008255468674166056,0.053732448364405515,-0.33145149555867126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.10570666186471023,-0.02447464263269111,-0.004719025565959185,0.26825426315159895,-0.0750084870830988,0.05626368386832918,0.017031482638305295,-0.018723281971381418,0.05721629470829728,-0.35085874415448176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.10334814921790815,-0.06633926831226311,-0.002508184405691597,0.22411629398758331,-0.047533369339273664,0.02882326117149837,0.02996047065795764,-0.012984262531542261,0.05589866305417988,-0.29655329312886236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.1120665037069146,-0.06480003491408477,-0.030325560960918655,0.2653372189050298,-0.0911311681520032,0.06064660151165141,0.04366042070981601,0.002844473469759458,0.06345369378104807,-0.3382315958392523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.12177033006294588,-0.062472293930452186,0.004885563149481361,0.25193792614316485,-0.08027122691597627,0.04197586185420338,0.03745588060751882,0.014159621866014976,0.05550400452688335,-0.36685609663998636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.3686362659700377,-0.13620130329109406,0.0631145399902016,0.4755144978245802,-0.11057515081018209,0.13008990145288413,0.11087532709069227,0.03150353114080171,0.10315784415756557,0.1728385460534659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.4314963807481461,-0.10174700265507337,0.07660825504880886,0.5444585754062333,-0.10329863702513922,0.17319995129561944,0.11758859617554623,0.08384123578546163,0.12266565608144125,0.32160473002039863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.5052551269478609,-0.11291807773725493,0.05000051626571169,0.541872313771721,-0.10972115030917137,0.17323962163747006,0.14268073326341157,0.09652837590921833,0.12347231818848971,0.23949461531825367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.3802317680361801,-0.15473724453143128,0.06346706289514575,0.5213917347076149,-0.12693461897540023,0.18196183569364904,0.1453312169711875,0.18838172281403906,0.1271411541626667,0.3203128280923904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.48212602051177433,-0.42710868237783073,0.10346716595327728,0.5594172433464101,-0.14824355241559126,0.1700938185984674,0.17586820525684102,0.10064467406386267,0.1461718812426957,0.3788653336291241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.45672139708398146,-0.4603498030490364,0.06996036344410285,0.6234502500465711,-0.21893203174209463,0.1985520768359952,0.1764508736230757,0.14470194819261845,0.16369851729346685,0.3677052591040568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.4850268869150592,-0.44969225412558617,0.13536386951763668,0.5663807210573196,-0.19924090716906862,0.2754660241334172,0.1492277793161085,0.04390583025251072,0.15750495321319796,0.3617377810386699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.47312331508399685,-0.49345645914826064,0.08921511384091625,0.5635723789740841,-0.18923635309116676,0.24012596596558783,0.14787372926452563,0.11169737754835063,0.1553649851388256,0.42740063057240585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.46471219622327586,-0.4477780439959758,0.08327365298107589,0.5718920625357524,-0.2536902949027717,0.1936140455848173,0.253213620390743,-0.09149336398822135,0.12711022760962012,0.1929716184083372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.43507593155757557,-0.5976571541656132,0.13320249224243605,0.6037004622132719,-0.2053929088240409,0.20603014091232227,0.2396967934849469,-0.10501737193933323,0.15295204925350847,0.14947356831525332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.4366983116280448,-0.4982991029544856,0.08000237980817,0.5293262005309858,-0.19333347493337222,0.238521606100966,0.21887782274219,-0.09539731400856831,0.14907396494532404,0.1392366078864459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.3847612105714886,-0.4181586473119324,0.11455970513796353,0.5290322856062458,-0.15637017105625048,0.14623605911336512,0.24511552746529167,-0.08940372944526048,0.13985541286675823,0.12344299545430612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.3140534385739137,-0.567355096351922,0.08300905332050246,0.5436275905301876,-0.16930482916898382,0.17222398038953546,0.21871345459726516,-0.06932806746912715,0.12074678175515775,0.08590905111040108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.35561907576963964,-0.4754787130580973,0.07884660348944043,0.4789862404617927,-0.1611612549310793,0.2089705731201431,0.14845980393254887,-0.056608076621170914,0.11242578590288757,0.003964964949890323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.39044447943851673,-0.4354110640591093,0.053590802798938485,0.4754714623745532,-0.17949273958356796,0.16447086600708252,0.1301561801844155,-0.10112000725556002,0.1197375009577397,0.05939207932385413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.3852135693055132,-0.4828898315066877,0.08081216997547966,0.44603563864189,-0.21876905489793935,0.21056633430614094,0.20502499826495413,-0.09401765251208259,0.11706544207166067,0.046117606353338655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
